0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
0,23.231708526611328,15.670732498168944,21.58536720275879,0.07635498046875,1.04425048828125,0.0220947265625,3.643750096671283e-05,-3.2812498830026016e-05,-5.012499968870543e-05,17.317073822021484,-130.36585998535156,22.80487823486328,0.16583251953125,1.2064208984375,-0.20611572265625,2.768749982351437e-05,-2.88124992948724e-05,-2.3687500288360752e-05,-57.9878044128418,-23.780488967895508,-17.317073822021484,0.05389404296875,0.710693359375,-0.0369873046875,3.387499964446761e-05,-3.4249998861923814e-05,-2.88124992948724e-05,-20.60975646972656,-17.926830291748047,-3.5975611209869385,0.06109619140625,1.024169921875,0.3731689453125,3.862499943352304e-05,-3.7187499401625246e-05,-3.550000110408291e-05,41.76829528808594,130.36585998535156,15.487805366516112,0.0030517578125,0.70196533203125,0.19580078125,3.5000000934815034e-05,-3.606250174925663e-05,-3.631250001490116e-05,-9.634146690368652,101.89024353027344,-4.390244007110596,0.02490234375,1.2620849609375,-0.11871337890625,3.318750168546103e-05,-3.318750168546103e-05,-4.818749948753975e-05,3.841463565826416,39.024391174316406,2.4390244483947754,-0.288818359375,1.36553955078125,0.09747314453125,3.937500150641426e-05,-3.387499964446761e-05,-4.8937501560430974e-05,1.6463414430618286,-66.6463394165039,13.719512939453123,0.07672119140625,0.98004150390625,-0.14910888671875,3.0625000363215804e-05,-3.318750168546103e-05,-3.550000110408291e-05,-55.91463470458984,-75.48780822753906,-28.658536911010746,-0.08135986328125,0.72894287109375,0.07958984375,3.20625003951136e-05,-3.462500171735883e-05,-4.262500078766607e-05,-12.865854263305664,-60.30487823486328,5.0,0.04937744140625,0.9287109375,0.36798095703125,3.574999936972745e-05,-3.537500015227124e-05,-4.10624998039566e-05
0,-41.95122146606445,-58.963417053222656,-17.68292808532715,0.0662841796875,0.8388671875,0.05352783203125,3.643750096671283e-05,-3.643750096671283e-05,-3.431249933782965e-05,27.43902587890625,67.43902587890625,5.060975551605225,0.06640625,0.935302734375,0.2391357421875,3.756249861908145e-05,-3.643750096671283e-05,-3.5937500797444955e-05,9.817073822021484,106.64634704589844,26.463415145874023,0.0128173828125,0.58843994140625,-0.1676025390625,3.099999958067201e-05,-3.4249998861923814e-05,-4.1437499021412805e-05,-7.256097793579102,-65.36585235595703,-26.768293380737305,0.120849609375,1.43023681640625,-0.0562744140625,3.899999865097925e-05,-3.4249998861923814e-05,-5.012499968870543e-05,24.878049850463867,-87.80487823486328,28.90243911743164,0.06573486328125,1.48828125,-0.1663818359375,3.387499964446761e-05,-3.243749961256981e-05,-4.187499871477485e-05,-47.80487823486328,-12.256097793579102,-0.1829268336296081,0.0626220703125,0.75262451171875,0.0411376953125,3.0249999326770197e-05,-3.318750168546103e-05,-3.631250001490116e-05,-38.963417053222656,-62.621952056884766,-18.841463088989254,0.02423095703125,0.8304443359375,0.296630859375,3.356250090291724e-05,-3.606250174925663e-05,-4.5000000682193786e-05,9.634146690368652,11.219511985778809,-14.085366249084473,0.10345458984375,0.9884033203125,0.371826171875,3.574999936972745e-05,-3.7187499401625246e-05,-4.025000089313835e-05,53.41463470458984,101.46341705322266,20.12195205688477,-0.00341796875,0.69354248046875,-0.10791015625,3.137499879812822e-05,-3.318750168546103e-05,-3.831250069197267e-05,-23.04878044128418,-6.890244007110596,-10.42682933807373,0.05908203125,1.2965087890625,-0.15802001953125,3.462500171735883e-05,-3.462500171735883e-05,-4.1437499021412805e-05
0,-9.634146690368652,101.89024353027344,-4.390244007110596,0.02490234375,1.2620849609375,-0.11871337890625,3.318750168546103e-05,-3.318750168546103e-05,-4.818749948753975e-05,3.841463565826416,39.024391174316406,2.4390244483947754,-0.288818359375,1.36553955078125,0.09747314453125,3.937500150641426e-05,-3.387499964446761e-05,-4.8937501560430974e-05,1.6463414430618286,-66.6463394165039,13.719512939453123,0.07672119140625,0.98004150390625,-0.14910888671875,3.0625000363215804e-05,-3.318750168546103e-05,-3.550000110408291e-05,-55.91463470458984,-75.48780822753906,-28.658536911010746,-0.08135986328125,0.72894287109375,0.07958984375,3.20625003951136e-05,-3.462500171735883e-05,-4.262500078766607e-05,-12.865854263305664,-60.30487823486328,5.0,0.04937744140625,0.9287109375,0.36798095703125,3.574999936972745e-05,-3.537500015227124e-05,-4.10624998039566e-05,45.79268264770508,83.59756469726562,15.670732498168944,-0.018798828125,0.57427978515625,0.092041015625,3.462500171735883e-05,-3.606250174925663e-05,-4.025000089313835e-05,25.12195205688477,51.03658676147461,-5.670732021331787,-0.08599853515625,1.16766357421875,-0.13787841796875,3.20625003951136e-05,-3.356250090291724e-05,-4.025000089313835e-05,9.87804889678955,52.19512176513672,9.329268455505373,-0.034912109375,1.24481201171875,-0.07000732421875,3.606250174925663e-05,-3.356250090291724e-05,-4.462500146473758e-05,20.670732498168945,-42.68292617797852,27.378049850463867,0.137451171875,1.3282470703125,-0.1990966796875,3.243749961256981e-05,-3.318750168546103e-05,-4.10624998039566e-05,-46.463417053222656,-53.963417053222656,-18.10975646972656,0.0521240234375,0.7608642578125,0.07733154296875,3.0249999326770197e-05,-3.387499964446761e-05,-3.712499892571941e-05
0,-47.80487823486328,-12.256097793579102,-0.1829268336296081,0.0626220703125,0.75262451171875,0.0411376953125,3.0249999326770197e-05,-3.318750168546103e-05,-3.631250001490116e-05,-38.963417053222656,-62.621952056884766,-18.841463088989254,0.02423095703125,0.8304443359375,0.296630859375,3.356250090291724e-05,-3.606250174925663e-05,-4.5000000682193786e-05,9.634146690368652,11.219511985778809,-14.085366249084473,0.10345458984375,0.9884033203125,0.371826171875,3.574999936972745e-05,-3.7187499401625246e-05,-4.025000089313835e-05,53.41463470458984,101.46341705322266,20.12195205688477,-0.00341796875,0.69354248046875,-0.10791015625,3.137499879812822e-05,-3.318750168546103e-05,-3.831250069197267e-05,-23.04878044128418,-6.890244007110596,-10.42682933807373,0.05908203125,1.2965087890625,-0.15802001953125,3.462500171735883e-05,-3.462500171735883e-05,-4.1437499021412805e-05,-7.134146690368652,-15.365854263305664,0.9756097793579102,-0.13262939453125,1.2557373046875,-0.1248779296875,3.643750096671283e-05,-3.356250090291724e-05,-4.462500146473758e-05,-9.14634132385254,-53.29268264770508,18.536584854125977,0.05999755859375,1.019287109375,-0.24090576171875,2.918750033131801e-05,-3.20625003951136e-05,-3.668749923235737e-05,-76.95121765136719,-93.10975646972656,-31.40243911743164,0.07403564453125,0.70404052734375,0.09283447265625,3.318750168546103e-05,-3.537500015227124e-05,-4.262500078766607e-05,-19.08536720275879,21.40243911743164,2.378048896789551,0.1500244140625,0.9608154296875,0.42755126953125,3.387499964446761e-05,-3.537500015227124e-05,-4.1437499021412805e-05,56.03658676147461,66.34146118164062,0.5487805008888245,0.14434814453125,0.9415283203125,0.33758544921875,3.387499964446761e-05,-3.537500015227124e-05,-3.949999882024713e-05
0,45.79268264770508,83.59756469726562,15.670732498168944,-0.018798828125,0.57427978515625,0.092041015625,3.462500171735883e-05,-3.606250174925663e-05,-4.025000089313835e-05,25.12195205688477,51.03658676147461,-5.670732021331787,-0.08599853515625,1.16766357421875,-0.13787841796875,3.20625003951136e-05,-3.356250090291724e-05,-4.025000089313835e-05,9.87804889678955,52.19512176513672,9.329268455505373,-0.034912109375,1.24481201171875,-0.07000732421875,3.606250174925663e-05,-3.356250090291724e-05,-4.462500146473758e-05,20.670732498168945,-42.68292617797852,27.378049850463867,0.137451171875,1.3282470703125,-0.1990966796875,3.243749961256981e-05,-3.318750168546103e-05,-4.10624998039566e-05,-46.463417053222656,-53.963417053222656,-18.10975646972656,0.0521240234375,0.7608642578125,0.07733154296875,3.0249999326770197e-05,-3.387499964446761e-05,-3.712499892571941e-05,-6.829268455505371,-111.76829528808594,-14.756097793579102,-0.0130615234375,0.84368896484375,0.278564453125,3.537500015227124e-05,-3.574999936972745e-05,-3.987500167568214e-05,13.963415145874023,22.560976028442383,8.59756088256836,0.0357666015625,0.96795654296875,0.1903076171875,3.5000000934815034e-05,-3.5000000934815034e-05,-4.418750177137554e-05,50.60975646972656,123.10975646972656,17.560976028442383,0.116455078125,0.62200927734375,0.0592041015625,3.356250090291724e-05,-3.537500015227124e-05,-3.987500167568214e-05,-15.914634704589844,-8.59756088256836,-20.0,-0.09112548828125,1.14013671875,-0.050048828125,3.462500171735883e-05,-3.387499964446761e-05,-4.025000089313835e-05,9.268292427062988,-25.365854263305664,-0.4878048896789551,-0.033447265625,1.06646728515625,-0.0072021484375,3.831250069197267e-05,-3.5000000934815034e-05,-4.225000157020986e-05
0,-7.134146690368652,-15.365854263305664,0.9756097793579102,-0.13262939453125,1.2557373046875,-0.1248779296875,3.643750096671283e-05,-3.356250090291724e-05,-4.462500146473758e-05,-9.14634132385254,-53.29268264770508,18.536584854125977,0.05999755859375,1.019287109375,-0.24090576171875,2.918750033131801e-05,-3.20625003951136e-05,-3.668749923235737e-05,-76.95121765136719,-93.10975646972656,-31.40243911743164,0.07403564453125,0.70404052734375,0.09283447265625,3.318750168546103e-05,-3.537500015227124e-05,-4.262500078766607e-05,-19.08536720275879,21.40243911743164,2.378048896789551,0.1500244140625,0.9608154296875,0.42755126953125,3.387499964446761e-05,-3.537500015227124e-05,-4.1437499021412805e-05,56.03658676147461,66.34146118164062,0.5487805008888245,0.14434814453125,0.9415283203125,0.33758544921875,3.387499964446761e-05,-3.537500015227124e-05,-3.949999882024713e-05,28.780488967895508,12.987805366516112,-9.87804889678955,0.0159912109375,0.982666015625,-0.0653076171875,3.318750168546103e-05,-3.462500171735883e-05,-3.868749990942888e-05,4.634146213531494,44.20731735229492,-23.35365867614746,-0.0435791015625,1.36920166015625,-0.1103515625,3.7187499401625246e-05,-3.5000000934815034e-05,-4.381249891594052e-05,7.012195110321045,4.2682929039001465,10.365854263305664,-0.09088134765625,1.46392822265625,-0.14080810546875,3.862499943352304e-05,-3.5000000934815034e-05,-4.3000000005122274e-05,-16.341463088989258,-24.45121955871582,16.463415145874023,0.020263671875,0.99688720703125,-0.16168212890625,3.137499879812822e-05,-3.356250090291724e-05,-3.987500167568214e-05,-63.719512939453125,16.280488967895508,-9.69512176513672,0.03338623046875,0.847412109375,0.181396484375,3.318750168546103e-05,-3.4249998861923814e-05,-4.7375000576721504e-05
0,-6.829268455505371,-111.76829528808594,-14.756097793579102,-0.0130615234375,0.84368896484375,0.278564453125,3.537500015227124e-05,-3.574999936972745e-05,-3.987500167568214e-05,13.963415145874023,22.560976028442383,8.59756088256836,0.0357666015625,0.96795654296875,0.1903076171875,3.5000000934815034e-05,-3.5000000934815034e-05,-4.418750177137554e-05,50.60975646972656,123.10975646972656,17.560976028442383,0.116455078125,0.62200927734375,0.0592041015625,3.356250090291724e-05,-3.537500015227124e-05,-3.987500167568214e-05,-15.914634704589844,-8.59756088256836,-20.0,-0.09112548828125,1.14013671875,-0.050048828125,3.462500171735883e-05,-3.387499964446761e-05,-4.025000089313835e-05,9.268292427062988,-25.365854263305664,-0.4878048896789551,-0.033447265625,1.06646728515625,-0.0072021484375,3.831250069197267e-05,-3.5000000934815034e-05,-4.225000157020986e-05,17.19512176513672,-21.158536911010746,30.975610733032227,0.05718994140625,1.34490966796875,-0.0885009765625,3.462500171735883e-05,-3.4249998861923814e-05,-3.987500167568214e-05,-48.23170852661133,-92.98780822753906,-7.317073345184326,-0.240234375,0.77099609375,-0.03375244140625,3.137499879812822e-05,-3.387499964446761e-05,-4.1437499021412805e-05,-28.10975646972656,-139.39024353027344,-35.4878044128418,-0.01556396484375,0.840576171875,0.38037109375,3.5000000934815034e-05,-3.4249998861923814e-05,-4.618749881046824e-05,40.91463470458984,94.51219940185548,21.158536911010746,0.099365234375,0.83538818359375,0.38018798828125,3.643750096671283e-05,-3.462500171735883e-05,-4.70000013592653e-05,30.60975646972656,-9.14634132385254,-1.2804877758026123,-0.05853271484375,0.90594482421875,0.031494140625,3.356250090291724e-05,-3.462500171735883e-05,-4.10624998039566e-05
0,28.780488967895508,12.987805366516112,-9.87804889678955,0.0159912109375,0.982666015625,-0.0653076171875,3.318750168546103e-05,-3.462500171735883e-05,-3.868749990942888e-05,4.634146213531494,44.20731735229492,-23.35365867614746,-0.0435791015625,1.36920166015625,-0.1103515625,3.7187499401625246e-05,-3.5000000934815034e-05,-4.381249891594052e-05,7.012195110321045,4.2682929039001465,10.365854263305664,-0.09088134765625,1.46392822265625,-0.14080810546875,3.862499943352304e-05,-3.5000000934815034e-05,-4.3000000005122274e-05,-16.341463088989258,-24.45121955871582,16.463415145874023,0.020263671875,0.99688720703125,-0.16168212890625,3.137499879812822e-05,-3.356250090291724e-05,-3.987500167568214e-05,-63.719512939453125,16.280488967895508,-9.69512176513672,0.03338623046875,0.847412109375,0.181396484375,3.318750168546103e-05,-3.4249998861923814e-05,-4.7375000576721504e-05,-7.682927131652832,16.280488967895508,-7.378048896789551,0.06146240234375,0.94036865234375,0.49188232421875,3.681250018416904e-05,-3.537500015227124e-05,-4.618749881046824e-05,43.47561264038086,52.68292617797852,18.10975646972656,-0.10784912109375,0.65692138671875,-0.05462646484375,3.243749961256981e-05,-3.387499964446761e-05,-4.5000000682193786e-05,-14.634146690368652,-7.134146690368652,5.365853786468506,0.1761474609375,1.20245361328125,0.0289306640625,3.243749961256981e-05,-3.2812498830026016e-05,-4.187499871477485e-05,-1.7682926654815674,23.475610733032227,-5.121951103210449,-0.1947021484375,1.25714111328125,-0.09661865234375,4.012499994132668e-05,-3.5000000934815034e-05,-4.662499850383029e-05,-2.682926893234253,-1.5243902206420898,23.841463088989254,-0.08013916015625,1.1663818359375,-0.16375732421875,3.2812498830026016e-05,-3.4249998861923814e-05,-4.025000089313835e-05
0,17.19512176513672,-21.158536911010746,30.975610733032227,0.05718994140625,1.34490966796875,-0.0885009765625,3.462500171735883e-05,-3.4249998861923814e-05,-3.987500167568214e-05,-48.23170852661133,-92.98780822753906,-7.317073345184326,-0.240234375,0.77099609375,-0.03375244140625,3.137499879812822e-05,-3.387499964446761e-05,-4.1437499021412805e-05,-28.10975646972656,-139.39024353027344,-35.4878044128418,-0.01556396484375,0.840576171875,0.38037109375,3.5000000934815034e-05,-3.4249998861923814e-05,-4.618749881046824e-05,40.91463470458984,94.51219940185548,21.158536911010746,0.099365234375,0.83538818359375,0.38018798828125,3.643750096671283e-05,-3.462500171735883e-05,-4.70000013592653e-05,30.60975646972656,-9.14634132385254,-1.2804877758026123,-0.05853271484375,0.90594482421875,0.031494140625,3.356250090291724e-05,-3.462500171735883e-05,-4.10624998039566e-05,9.329268455505373,85.60975646972656,-19.817073822021484,-0.06103515625,1.33758544921875,0.02337646484375,3.937500150641426e-05,-3.356250090291724e-05,-4.662499850383029e-05,18.35365867614746,-62.92683029174805,24.39024353027344,-0.103759765625,1.42535400390625,-0.10955810546875,3.7187499401625246e-05,-3.387499964446761e-05,-4.225000157020986e-05,-34.20731735229492,-21.280488967895508,-18.35365867614746,-0.0531005859375,0.8326416015625,0.04840087890625,3.20625003951136e-05,-3.387499964446761e-05,-4.262500078766607e-05,-4.634146213531494,-82.62195587158203,-45.18292617797852,-0.02398681640625,0.75372314453125,0.3642578125,3.643750096671283e-05,-3.5000000934815034e-05,-5.093749859952368e-05,12.439024925231934,44.26829528808594,12.987805366516112,0.05230712890625,0.81341552734375,0.439208984375,3.7187499401625246e-05,-3.574999936972745e-05,-4.975000047124922e-05
0,-7.682927131652832,16.280488967895508,-7.378048896789551,0.06146240234375,0.94036865234375,0.49188232421875,3.681250018416904e-05,-3.537500015227124e-05,-4.618749881046824e-05,43.47561264038086,52.68292617797852,18.10975646972656,-0.10784912109375,0.65692138671875,-0.05462646484375,3.243749961256981e-05,-3.387499964446761e-05,-4.5000000682193786e-05,-14.634146690368652,-7.134146690368652,5.365853786468506,0.1761474609375,1.20245361328125,0.0289306640625,3.243749961256981e-05,-3.2812498830026016e-05,-4.187499871477485e-05,-1.7682926654815674,23.475610733032227,-5.121951103210449,-0.1947021484375,1.25714111328125,-0.09661865234375,4.012499994132668e-05,-3.5000000934815034e-05,-4.662499850383029e-05,-2.682926893234253,-1.5243902206420898,23.841463088989254,-0.08013916015625,1.1663818359375,-0.16375732421875,3.2812498830026016e-05,-3.4249998861923814e-05,-4.025000089313835e-05,-67.80487823486328,-38.90243911743164,-12.92682933807373,-0.0335693359375,0.72821044921875,0.1820068359375,3.356250090291724e-05,-3.4249998861923814e-05,-4.9375001253793016e-05,-18.719512939453125,-0.3658536672592163,-8.658536911010742,0.0174560546875,0.985595703125,0.518310546875,3.756249861908145e-05,-3.574999936972745e-05,-4.7375000576721504e-05,44.14634323120117,35.18292617797852,36.82926940917969,-0.0791015625,0.66424560546875,0.1533203125,3.462500171735883e-05,-3.5000000934815034e-05,-4.774999979417771e-05,20.0,70.42683410644531,-13.109756469726562,-0.0626220703125,1.19683837890625,-0.04736328125,3.4249998861923814e-05,-3.462500171735883e-05,-4.4249998609302565e-05,1.0365853309631348,24.69512176513672,3.1097562313079834,-0.19000244140625,1.32952880859375,-0.03753662109375,3.937500150641426e-05,-3.387499964446761e-05,-4.618749881046824e-05
